iso_code,Continent,population,date,total_cases,new_cases,total_deaths
OWID_HIC,"High income",1250514600,2020-03-12,19439,0,378
OWID_HIC,"High income",1250514600,2020-03-13,19439,0,378
OWID_HIC,"High income",1250514600,2020-03-14,19439,0,378
OWID_HIC,"High income",1250514600,2020-03-15,71049,51610,2417
OWID_HIC,"High income",1250514600,2020-03-16,71049,0,2417
OWID_HIC,"High income",1250514600,2020-03-17,71049,0,2417
OWID_HIC,"High income",1250514600,2020-03-18,71049,0,2417
OWID_HIC,"High income",1250514600,2020-03-19,71049,0,2417
OWID_HIC,"High income",1250514600,2020-03-20,71049,0,2417
OWID_HIC,"High income",1250514600,2020-03-21,71049,0,2417
OWID_HIC,"High income",1250514600,2020-03-22,224246,153197,10906
OWID_HIC,"High income",1250514600,2020-03-23,224246,0,10906
OWID_HIC,"High income",1250514600,2020-03-24,224246,0,10906
OWID_HIC,"High income",1250514600,2020-03-25,224246,0,10906
OWID_HIC,"High income",1250514600,2020-03-26,224246,0,10906
OWID_HIC,"High income",1250514600,2020-03-27,224246,0,10906
OWID_HIC,"High income",1250514600,2020-03-28,224246,0,10906
OWID_HIC,"High income",1250514600,2020-03-29,533110,308864,31467
OWID_HIC,"High income",1250514600,2020-03-30,533110,0,31467
OWID_HIC,"High income",1250514600,2020-03-31,533110,0,31467
OWID_HIC,"High income",1250514600,2020-04-01,533110,0,31467
OWID_HIC,"High income",1250514600,2020-04-02,533110,0,31467
OWID_HIC,"High income",1250514600,2020-04-03,533110,0,31467
OWID_HIC,"High income",1250514600,2020-04-04,533110,0,31467
OWID_HIC,"High income",1250514600,2020-04-05,926202,393092,65167
OWID_HIC,"High income",1250514600,2020-04-06,926202,0,65167
OWID_HIC,"High income",1250514600,2020-04-07,926202,0,65167
OWID_HIC,"High income",1250514600,2020-04-08,926202,0,65167
OWID_HIC,"High income",1250514600,2020-04-09,926202,0,65167
OWID_HIC,"High income",1250514600,2020-04-10,926202,0,65167
OWID_HIC,"High income",1250514600,2020-04-11,926202,0,65167
OWID_HIC,"High income",1250514600,2020-04-12,1342971,416769,108207
OWID_HIC,"High income",1250514600,2020-04-13,1342971,0,108207
OWID_HIC,"High income",1250514600,2020-04-14,1342971,0,108207
OWID_HIC,"High income",1250514600,2020-04-15,1342971,0,108207
OWID_HIC,"High income",1250514600,2020-04-16,1342971,0,108207
OWID_HIC,"High income",1250514600,2020-04-17,1342971,0,108207
OWID_HIC,"High income",1250514600,2020-04-18,1342971,0,108207
OWID_HIC,"High income",1250514600,2020-04-19,1710387,367416,150544
OWID_HIC,"High income",1250514600,2020-04-20,1710387,0,150544
OWID_HIC,"High income",1250514600,2020-04-21,1710387,0,150544
OWID_HIC,"High income",1250514600,2020-04-22,1710387,0,150544
OWID_HIC,"High income",1250514600,2020-04-23,1710387,0,150544
OWID_HIC,"High income",1250514600,2020-04-24,1710387,0,150544
OWID_HIC,"High income",1250514600,2020-04-25,1710387,0,150544
OWID_HIC,"High income",1250514600,2020-04-26,2075770,365383,187007
OWID_HIC,"High income",1250514600,2020-04-27,2075770,0,187007
OWID_HIC,"High income",1250514600,2020-04-28,2075770,0,187007
OWID_HIC,"High income",1250514600,2020-04-29,2075770,0,187007
OWID_HIC,"High income",1250514600,2020-04-30,2075770,0,187007
OWID_HIC,"High income",1250514600,2020-05-01,2075770,0,187007
OWID_HIC,"High income",1250514600,2020-05-02,2075770,0,187007
OWID_HIC,"High income",1250514600,2020-05-03,2406091,330321,216546
OWID_HIC,"High income",1250514600,2020-05-04,2406091,0,216546
OWID_HIC,"High income",1250514600,2020-05-05,2406091,0,216546
OWID_HIC,"High income",1250514600,2020-05-06,2406091,0,216546
OWID_HIC,"High income",1250514600,2020-05-07,2406091,0,216546
OWID_HIC,"High income",1250514600,2020-05-08,2406091,0,216546
OWID_HIC,"High income",1250514600,2020-05-09,2406091,0,216546
OWID_HIC,"High income",1250514600,2020-05-10,2709424,303333,241677
OWID_HIC,"High income",1250514600,2020-05-11,2709424,0,241677
OWID_HIC,"High income",1250514600,2020-05-12,2709424,0,241677
OWID_HIC,"High income",1250514600,2020-05-13,2709424,0,241677
OWID_HIC,"High income",1250514600,2020-05-14,2709424,0,241677
OWID_HIC,"High income",1250514600,2020-05-15,2709424,0,241677
OWID_HIC,"High income",1250514600,2020-05-16,2709424,0,241677
OWID_HIC,"High income",1250514600,2020-05-17,3002559,293135,261086
OWID_HIC,"High income",1250514600,2020-05-18,3002559,0,261086
OWID_HIC,"High income",1250514600,2020-05-19,3002559,0,261086
OWID_HIC,"High income",1250514600,2020-05-20,3002559,0,261086
OWID_HIC,"High income",1250514600,2020-05-21,3002559,0,261086
OWID_HIC,"High income",1250514600,2020-05-22,3002559,0,261086
OWID_HIC,"High income",1250514600,2020-05-23,3002559,0,261086
OWID_HIC,"High income",1250514600,2020-05-24,3301439,298880,276709
OWID_HIC,"High income",1250514600,2020-05-25,3301439,0,276709
OWID_HIC,"High income",1250514600,2020-05-26,3301439,0,276709
OWID_HIC,"High income",1250514600,2020-05-27,3301439,0,276709
OWID_HIC,"High income",1250514600,2020-05-28,3301439,0,276709
OWID_HIC,"High income",1250514600,2020-05-29,3301439,0,276709
OWID_HIC,"High income",1250514600,2020-05-30,3301439,0,276709
OWID_HIC,"High income",1250514600,2020-05-31,3573258,271819,289233
OWID_HIC,"High income",1250514600,2020-06-01,3573258,0,289233
OWID_HIC,"High income",1250514600,2020-06-02,3573258,0,289233
OWID_HIC,"High income",1250514600,2020-06-03,3573258,0,289233
OWID_HIC,"High income",1250514600,2020-06-04,3573258,0,289233
OWID_HIC,"High income",1250514600,2020-06-05,3573258,0,289233
OWID_HIC,"High income",1250514600,2020-06-06,3573258,0,289233
OWID_HIC,"High income",1250514600,2020-06-07,3849071,275814,300178
OWID_HIC,"High income",1250514600,2020-06-08,3849071,0,300178
OWID_HIC,"High income",1250514600,2020-06-09,3849071,0,300178
OWID_HIC,"High income",1250514600,2020-06-10,3849071,0,300178
OWID_HIC,"High income",1250514600,2020-06-11,3849071,0,300178
OWID_HIC,"High income",1250514600,2020-06-12,3849071,0,300178
OWID_HIC,"High income",1250514600,2020-06-13,3849071,0,300178
OWID_HIC,"High income",1250514600,2020-06-14,4139473,290402,310464
OWID_HIC,"High income",1250514600,2020-06-15,4139473,0,310464
OWID_HIC,"High income",1250514600,2020-06-16,4139473,0,310464
OWID_HIC,"High income",1250514600,2020-06-17,4139473,0,310464
OWID_HIC,"High income",1250514600,2020-06-18,4139473,0,310464
OWID_HIC,"High income",1250514600,2020-06-19,4139473,0,310464
OWID_HIC,"High income",1250514600,2020-06-20,4139473,0,310464
OWID_HIC,"High income",1250514600,2020-06-21,4490895,351422,318875
OWID_HIC,"High income",1250514600,2020-06-22,4490895,0,318875
OWID_HIC,"High income",1250514600,2020-06-23,4490895,0,318875
OWID_HIC,"High income",1250514600,2020-06-24,4490895,0,318875
OWID_HIC,"High income",1250514600,2020-06-25,4490895,0,318875
OWID_HIC,"High income",1250514600,2020-06-26,4490895,0,318875
OWID_HIC,"High income",1250514600,2020-06-27,4490895,0,318875
OWID_HIC,"High income",1250514600,2020-06-28,4878532,387637,328069
OWID_HIC,"High income",1250514600,2020-06-29,4878532,0,328069
OWID_HIC,"High income",1250514600,2020-06-30,4878532,0,328069
OWID_HIC,"High income",1250514600,2020-07-01,4878532,0,328069
OWID_HIC,"High income",1250514600,2020-07-02,4878532,0,328069
OWID_HIC,"High income",1250514600,2020-07-03,4878532,0,328069
OWID_HIC,"High income",1250514600,2020-07-04,4878532,0,328069
OWID_HIC,"High income",1250514600,2020-07-05,5346127,467595,335370
OWID_HIC,"High income",1250514600,2020-07-06,5346127,0,335370
OWID_HIC,"High income",1250514600,2020-07-07,5346127,0,335370
OWID_HIC,"High income",1250514600,2020-07-08,5346127,0,335370
OWID_HIC,"High income",1250514600,2020-07-09,5346127,0,335370
OWID_HIC,"High income",1250514600,2020-07-10,5346127,0,335370
OWID_HIC,"High income",1250514600,2020-07-11,5346127,0,335370
OWID_HIC,"High income",1250514600,2020-07-12,5862864,516737,343342
OWID_HIC,"High income",1250514600,2020-07-13,5862864,0,343342
OWID_HIC,"High income",1250514600,2020-07-14,5862864,0,343342
OWID_HIC,"High income",1250514600,2020-07-15,5862864,0,343342
OWID_HIC,"High income",1250514600,2020-07-16,5862864,0,343342
OWID_HIC,"High income",1250514600,2020-07-17,5862864,0,343342
OWID_HIC,"High income",1250514600,2020-07-18,5862864,0,343342
OWID_HIC,"High income",1250514600,2020-07-19,6460769,597905,353145
OWID_HIC,"High income",1250514600,2020-07-20,6460769,0,353145
OWID_HIC,"High income",1250514600,2020-07-21,6460769,0,353145
OWID_HIC,"High income",1250514600,2020-07-22,6460769,0,353145
OWID_HIC,"High income",1250514600,2020-07-23,6460769,0,353145
OWID_HIC,"High income",1250514600,2020-07-24,6460769,0,353145
OWID_HIC,"High income",1250514600,2020-07-25,6460769,0,353145
OWID_HIC,"High income",1250514600,2020-07-26,7067729,606960,363024
OWID_HIC,"High income",1250514600,2020-07-27,7067729,0,363024
OWID_HIC,"High income",1250514600,2020-07-28,7067729,0,363024
OWID_HIC,"High income",1250514600,2020-07-29,7067729,0,363024
OWID_HIC,"High income",1250514600,2020-07-30,7067729,0,363024
OWID_HIC,"High income",1250514600,2020-07-31,7067729,0,363024
OWID_HIC,"High income",1250514600,2020-08-01,7067729,0,363024
OWID_HIC,"High income",1250514600,2020-08-02,7645815,578086,373260
OWID_HIC,"High income",1250514600,2020-08-03,7645815,0,373260
OWID_HIC,"High income",1250514600,2020-08-04,7645815,0,373260
OWID_HIC,"High income",1250514600,2020-08-05,7645815,0,373260
OWID_HIC,"High income",1250514600,2020-08-06,7645815,0,373260
OWID_HIC,"High income",1250514600,2020-08-07,7645815,0,373260
OWID_HIC,"High income",1250514600,2020-08-08,7645815,0,373260
OWID_HIC,"High income",1250514600,2020-08-09,8183051,537236,383344
OWID_HIC,"High income",1250514600,2020-08-10,8183051,0,383344
OWID_HIC,"High income",1250514600,2020-08-11,8183051,0,383344
OWID_HIC,"High income",1250514600,2020-08-12,8183051,0,383344
OWID_HIC,"High income",1250514600,2020-08-13,8183051,0,383344
OWID_HIC,"High income",1250514600,2020-08-14,8183051,0,383344
OWID_HIC,"High income",1250514600,2020-08-15,8183051,0,383344
OWID_HIC,"High income",1250514600,2020-08-16,8728792,545741,393254
OWID_HIC,"High income",1250514600,2020-08-17,8728792,0,393254
OWID_HIC,"High income",1250514600,2020-08-18,8728792,0,393254
OWID_HIC,"High income",1250514600,2020-08-19,8728792,0,393254
OWID_HIC,"High income",1250514600,2020-08-20,8728792,0,393254
OWID_HIC,"High income",1250514600,2020-08-21,8728792,0,393254
OWID_HIC,"High income",1250514600,2020-08-22,8728792,0,393254
OWID_HIC,"High income",1250514600,2020-08-23,9246511,517719,402356
OWID_HIC,"High income",1250514600,2020-08-24,9246511,0,402356
OWID_HIC,"High income",1250514600,2020-08-25,9246511,0,402356
OWID_HIC,"High income",1250514600,2020-08-26,9246511,0,402356
OWID_HIC,"High income",1250514600,2020-08-27,9246511,0,402356
OWID_HIC,"High income",1250514600,2020-08-28,9246511,0,402356
OWID_HIC,"High income",1250514600,2020-08-29,9246511,0,402356
OWID_HIC,"High income",1250514600,2020-08-30,9771238,524727,411096
OWID_HIC,"High income",1250514600,2020-08-31,9771238,0,411096
OWID_HIC,"High income",1250514600,2020-09-01,9771238,0,411096
OWID_HIC,"High income",1250514600,2020-09-02,9771238,0,411096
OWID_HIC,"High income",1250514600,2020-09-03,9771238,0,411096
OWID_HIC,"High income",1250514600,2020-09-04,9771238,0,411096
OWID_HIC,"High income",1250514600,2020-09-05,9771238,0,411096
OWID_HIC,"High income",1250514600,2020-09-06,10327907,556669,419358
OWID_HIC,"High income",1250514600,2020-09-07,10327907,0,419358
OWID_HIC,"High income",1250514600,2020-09-08,10327907,0,419358
OWID_HIC,"High income",1250514600,2020-09-09,10327907,0,419358
OWID_HIC,"High income",1250514600,2020-09-10,10327907,0,419358
OWID_HIC,"High income",1250514600,2020-09-11,10327907,0,419358
OWID_HIC,"High income",1250514600,2020-09-12,10327907,0,419358
OWID_HIC,"High income",1250514600,2020-09-13,10891273,563366,427211
OWID_HIC,"High income",1250514600,2020-09-14,10891273,0,427211
OWID_HIC,"High income",1250514600,2020-09-15,10891273,0,427211
OWID_HIC,"High income",1250514600,2020-09-16,10891273,0,427211
OWID_HIC,"High income",1250514600,2020-09-17,10891273,0,427211
OWID_HIC,"High income",1250514600,2020-09-18,10891273,0,427211
OWID_HIC,"High income",1250514600,2020-09-19,10891273,0,427211
OWID_HIC,"High income",1250514600,2020-09-20,11549550,658277,435887
OWID_HIC,"High income",1250514600,2020-09-21,11549550,0,435887
OWID_HIC,"High income",1250514600,2020-09-22,11549550,0,435887
OWID_HIC,"High income",1250514600,2020-09-23,11549550,0,435887
OWID_HIC,"High income",1250514600,2020-09-24,11549550,0,435887
OWID_HIC,"High income",1250514600,2020-09-25,11549550,0,435887
OWID_HIC,"High income",1250514600,2020-09-26,11549550,0,435887
OWID_HIC,"High income",1250514600,2020-09-27,12268933,719383,444671
OWID_HIC,"High income",1250514600,2020-09-28,12268933,0,444671
OWID_HIC,"High income",1250514600,2020-09-29,12268933,0,444671
OWID_HIC,"High income",1250514600,2020-09-30,12268933,0,444671
OWID_HIC,"High income",1250514600,2020-10-01,12268933,0,444671
OWID_HIC,"High income",1250514600,2020-10-02,12268933,0,444671
OWID_HIC,"High income",1250514600,2020-10-03,12268933,0,444671
OWID_HIC,"High income",1250514600,2020-10-04,13038652,769719,453937
OWID_HIC,"High income",1250514600,2020-10-05,13038652,0,453937
OWID_HIC,"High income",1250514600,2020-10-06,13038652,0,453937
OWID_HIC,"High income",1250514600,2020-10-07,13038652,0,453937
OWID_HIC,"High income",1250514600,2020-10-08,13038652,0,453937
OWID_HIC,"High income",1250514600,2020-10-09,13038652,0,453937
OWID_HIC,"High income",1250514600,2020-10-10,13038652,0,453937
OWID_HIC,"High income",1250514600,2020-10-11,14035509,996859,464316
OWID_HIC,"High income",1250514600,2020-10-12,14035509,0,464316
OWID_HIC,"High income",1250514600,2020-10-13,14035509,0,464316
OWID_HIC,"High income",1250514600,2020-10-14,14035509,0,464316
OWID_HIC,"High income",1250514600,2020-10-15,14035509,0,464316
OWID_HIC,"High income",1250514600,2020-10-16,14035509,0,464316
OWID_HIC,"High income",1250514600,2020-10-17,14035509,0,464316
OWID_HIC,"High income",1250514600,2020-10-18,15320558,1285049,476649
OWID_HIC,"High income",1250514600,2020-10-19,15320558,0,476649
OWID_HIC,"High income",1250514600,2020-10-20,15320558,0,476649
OWID_HIC,"High income",1250514600,2020-10-21,15320558,0,476649
OWID_HIC,"High income",1250514600,2020-10-22,15320558,0,476649
OWID_HIC,"High income",1250514600,2020-10-23,15320558,0,476649
OWID_HIC,"High income",1250514600,2020-10-24,15320558,0,476649
OWID_HIC,"High income",1250514600,2020-10-25,17087535,1766977,493874
OWID_HIC,"High income",1250514600,2020-10-26,17087535,0,493874
OWID_HIC,"High income",1250514600,2020-10-27,17087535,0,493874
OWID_HIC,"High income",1250514600,2020-10-28,17087535,0,493874
OWID_HIC,"High income",1250514600,2020-10-29,17087535,0,493874
OWID_HIC,"High income",1250514600,2020-10-30,17087535,0,493874
OWID_HIC,"High income",1250514600,2020-10-31,17087535,0,493874
OWID_HIC,"High income",1250514600,2020-11-01,19284347,2196812,517553
OWID_HIC,"High income",1250514600,2020-11-02,19284347,0,517553
OWID_HIC,"High income",1250514600,2020-11-03,19284347,0,517553
OWID_HIC,"High income",1250514600,2020-11-04,19284347,0,517553
OWID_HIC,"High income",1250514600,2020-11-05,19284347,0,517553
OWID_HIC,"High income",1250514600,2020-11-06,19284347,0,517553
OWID_HIC,"High income",1250514600,2020-11-07,19284347,0,517553
OWID_HIC,"High income",1250514600,2020-11-08,21785375,2501028,549235
OWID_HIC,"High income",1250514600,2020-11-09,21785375,0,549235
OWID_HIC,"High income",1250514600,2020-11-10,21785375,0,549235
OWID_HIC,"High income",1250514600,2020-11-11,21785375,0,549235
OWID_HIC,"High income",1250514600,2020-11-12,21785375,0,549235
OWID_HIC,"High income",1250514600,2020-11-13,21785375,0,549235
OWID_HIC,"High income",1250514600,2020-11-14,21785375,0,549235
OWID_HIC,"High income",1250514600,2020-11-15,24359244,2573869,586704
OWID_HIC,"High income",1250514600,2020-11-16,24359244,0,586704
OWID_HIC,"High income",1250514600,2020-11-17,24359244,0,586704
OWID_HIC,"High income",1250514600,2020-11-18,24359244,0,586704
OWID_HIC,"High income",1250514600,2020-11-19,24359244,0,586704
OWID_HIC,"High income",1250514600,2020-11-20,24359244,0,586704
OWID_HIC,"High income",1250514600,2020-11-21,24359244,0,586704
OWID_HIC,"High income",1250514600,2020-11-22,26921457,2562213,629253
OWID_HIC,"High income",1250514600,2020-11-23,26921457,0,629253
OWID_HIC,"High income",1250514600,2020-11-24,26921457,0,629253
OWID_HIC,"High income",1250514600,2020-11-25,26921457,0,629253
OWID_HIC,"High income",1250514600,2020-11-26,26921457,0,629253
OWID_HIC,"High income",1250514600,2020-11-27,26921457,0,629253
OWID_HIC,"High income",1250514600,2020-11-28,26921457,0,629253
OWID_HIC,"High income",1250514600,2020-11-29,29237756,2316299,673683
OWID_HIC,"High income",1250514600,2020-11-30,29237756,0,673683
OWID_HIC,"High income",1250514600,2020-12-01,29237756,0,673683
OWID_HIC,"High income",1250514600,2020-12-02,29237756,0,673683
OWID_HIC,"High income",1250514600,2020-12-03,29237756,0,673683
OWID_HIC,"High income",1250514600,2020-12-04,29237756,0,673683
OWID_HIC,"High income",1250514600,2020-12-05,29237756,0,673683
OWID_HIC,"High income",1250514600,2020-12-06,31602306,2364550,720497
OWID_HIC,"High income",1250514600,2020-12-07,31602306,0,720497
OWID_HIC,"High income",1250514600,2020-12-08,31602306,0,720497
OWID_HIC,"High income",1250514600,2020-12-09,31602306,0,720497
OWID_HIC,"High income",1250514600,2020-12-10,31602306,0,720497
OWID_HIC,"High income",1250514600,2020-12-11,31602306,0,720497
OWID_HIC,"High income",1250514600,2020-12-12,31602306,0,720497
OWID_HIC,"High income",1250514600,2020-12-13,34232722,2630416,770165
OWID_HIC,"High income",1250514600,2020-12-14,34232722,0,770165
OWID_HIC,"High income",1250514600,2020-12-15,34232722,0,770165
OWID_HIC,"High income",1250514600,2020-12-16,34232722,0,770165
OWID_HIC,"High income",1250514600,2020-12-17,34232722,0,770165
OWID_HIC,"High income",1250514600,2020-12-18,34232722,0,770165
OWID_HIC,"High income",1250514600,2020-12-19,34232722,0,770165
OWID_HIC,"High income",1250514600,2020-12-20,37070605,2837883,821604
OWID_HIC,"High income",1250514600,2020-12-21,37070605,0,821604
OWID_HIC,"High income",1250514600,2020-12-22,37070605,0,821604
OWID_HIC,"High income",1250514600,2020-12-23,37070605,0,821604
OWID_HIC,"High income",1250514600,2020-12-24,37070605,0,821604
OWID_HIC,"High income",1250514600,2020-12-25,37070605,0,821604
OWID_HIC,"High income",1250514600,2020-12-26,37070605,0,821604
OWID_HIC,"High income",1250514600,2020-12-27,39640543,2569938,869635
OWID_HIC,"High income",1250514600,2020-12-28,39640543,0,869635
OWID_HIC,"High income",1250514600,2020-12-29,39640543,0,869635
OWID_HIC,"High income",1250514600,2020-12-30,39640543,0,869635
OWID_HIC,"High income",1250514600,2020-12-31,39640543,0,869635
OWID_HIC,"High income",1250514600,2021-01-01,39640543,0,869635
OWID_HIC,"High income",1250514600,2021-01-02,39640543,0,869635
OWID_HIC,"High income",1250514600,2021-01-03,42453006,2812463,920666
OWID_HIC,"High income",1250514600,2021-01-04,42453006,0,920666
OWID_HIC,"High income",1250514600,2021-01-05,42453006,0,920666
OWID_HIC,"High income",1250514600,2021-01-06,42453006,0,920666
OWID_HIC,"High income",1250514600,2021-01-07,42453006,0,920666
OWID_HIC,"High income",1250514600,2021-01-08,42453006,0,920666
OWID_HIC,"High income",1250514600,2021-01-09,42453006,0,920666
OWID_HIC,"High income",1250514600,2021-01-10,45861454,3408448,975926
OWID_HIC,"High income",1250514600,2021-01-11,45861454,0,975926
OWID_HIC,"High income",1250514600,2021-01-12,45861454,0,975926
OWID_HIC,"High income",1250514600,2021-01-13,45861454,0,975926
OWID_HIC,"High income",1250514600,2021-01-14,45861454,0,975926
OWID_HIC,"High income",1250514600,2021-01-15,45861454,0,975926
OWID_HIC,"High income",1250514600,2021-01-16,45861454,0,975926
OWID_HIC,"High income",1250514600,2021-01-17,49013579,3152125,1035520
OWID_HIC,"High income",1250514600,2021-01-18,49013579,0,1035520
OWID_HIC,"High income",1250514600,2021-01-19,49013579,0,1035520
OWID_HIC,"High income",1250514600,2021-01-20,49013579,0,1035520
OWID_HIC,"High income",1250514600,2021-01-21,49013579,0,1035520
OWID_HIC,"High income",1250514600,2021-01-22,49013579,0,1035520
OWID_HIC,"High income",1250514600,2021-01-23,49013579,0,1035520
OWID_HIC,"High income",1250514600,2021-01-24,51672067,2658488,1095517
OWID_HIC,"High income",1250514600,2021-01-25,51672067,0,1095517
OWID_HIC,"High income",1250514600,2021-01-26,51672067,0,1095517
OWID_HIC,"High income",1250514600,2021-01-27,51672067,0,1095517
OWID_HIC,"High income",1250514600,2021-01-28,51672067,0,1095517
OWID_HIC,"High income",1250514600,2021-01-29,51672067,0,1095517
OWID_HIC,"High income",1250514600,2021-01-30,51672067,0,1095517
OWID_HIC,"High income",1250514600,2021-01-31,53949499,2277432,1152424
OWID_HIC,"High income",1250514600,2021-02-01,53949499,0,1152424
OWID_HIC,"High income",1250514600,2021-02-02,53949499,0,1152424
OWID_HIC,"High income",1250514600,2021-02-03,53949499,0,1152424
OWID_HIC,"High income",1250514600,2021-02-04,53949499,0,1152424
OWID_HIC,"High income",1250514600,2021-02-05,53949499,0,1152424
OWID_HIC,"High income",1250514600,2021-02-06,53949499,0,1152424
OWID_HIC,"High income",1250514600,2021-02-07,55816125,1866626,1202286
OWID_HIC,"High income",1250514600,2021-02-08,55816125,0,1202286
OWID_HIC,"High income",1250514600,2021-02-09,55816125,0,1202286
OWID_HIC,"High income",1250514600,2021-02-10,55816125,0,1202286
OWID_HIC,"High income",1250514600,2021-02-11,55816125,0,1202286
OWID_HIC,"High income",1250514600,2021-02-12,55816125,0,1202286
OWID_HIC,"High income",1250514600,2021-02-13,55816125,0,1202286
OWID_HIC,"High income",1250514600,2021-02-14,57334140,1518015,1246872
OWID_HIC,"High income",1250514600,2021-02-15,57334140,0,1246872
OWID_HIC,"High income",1250514600,2021-02-16,57334140,0,1246872
OWID_HIC,"High income",1250514600,2021-02-17,57334140,0,1246872
OWID_HIC,"High income",1250514600,2021-02-18,57334140,0,1246872
OWID_HIC,"High income",1250514600,2021-02-19,57334140,0,1246872
OWID_HIC,"High income",1250514600,2021-02-20,57334140,0,1246872
OWID_HIC,"High income",1250514600,2021-02-21,58638643,1304503,1281871
OWID_HIC,"High income",1250514600,2021-02-22,58638643,0,1281871
OWID_HIC,"High income",1250514600,2021-02-23,58638643,0,1281871
OWID_HIC,"High income",1250514600,2021-02-24,58638643,0,1281871
OWID_HIC,"High income",1250514600,2021-02-25,58638643,0,1281871
OWID_HIC,"High income",1250514600,2021-02-26,58638643,0,1281871
OWID_HIC,"High income",1250514600,2021-02-27,58638643,0,1281871
OWID_HIC,"High income",1250514600,2021-02-28,60012452,1373809,1313175
OWID_HIC,"High income",1250514600,2021-03-01,60012452,0,1313175
OWID_HIC,"High income",1250514600,2021-03-02,60012452,0,1313175
OWID_HIC,"High income",1250514600,2021-03-03,60012452,0,1313175
OWID_HIC,"High income",1250514600,2021-03-04,60012452,0,1313175
